110.68936	-7.56815
110.44067	-7.04915
110.4834	-7.6629
110.9236	-7.8372
110.79178	-8.07216
110.8839	-6.66347
110.9474	-6.4191
111.2329	-7.0505
110.731458	-7.206245
111.2037	-7.1717
110.183745	-7.163845
111.4587	-6.9729
111.20342	-7.17155
113.7322	-8.4018
111.7591	-7.7808
112.5098	-7.3833
111.7288	-7.0051
112.760504	-7.41011
111.7669	-7.7349
111.8481	-6.8179
114.2342	-7.7957
112.1548	-7.8616
112.70853	-7.09057
111.8099	-7.326
113.595	-7.745
113.4922383	-6.9505233
112.6578	-5.8511
114.3557	-8.214
112.64507	-8.41019
113.4441	-8.2732
111.804112	-8.021887
112.4793	-6.9145
113.74565	-7.81129
113.9157	-7.0412
111.9281	-7.1883
113.0107	-7.826
112.446699	-8.157473
112.3379	-7.2483
111.4612	-7.3676
111.1771	-8.1947
114.152	-8.4703
113.25175	-7.99607
