  -16.003344726562499        102.46388346354166     
  -16.003344726562499        106.87755533854167     
  -16.003344726562499        107.24536132812500     
  -16.003344726562499        107.61316731770833     
  -16.003344726562499        107.98097330729166     
  -16.003344726562499        108.34877929687499     
  -16.003344726562499        108.71658528645834     
  -16.003344726562499        109.08439127604167     
  -16.003344726562499        109.45219726562500     
  -16.003344726562499        109.82000325520833     
  -16.003344726562499        110.18780924479167     
  -16.003344726562499        110.55561523437500     
  -16.003344726562499        110.92342122395833     
  -16.003344726562499        111.29122721354166     
  -16.003344726562499        111.65903320312501     
  -16.003344726562499        112.02683919270834     
  -16.003344726562499        112.39464518229167     
  -16.003344726562499        112.76245117187500     
  -16.003344726562499        117.17612304687501     
 >
  -12.386672973632812        102.51031087239583     
  -12.386672973632812        106.89612630208333     
  -12.386672973632812        107.26161295572916     
  -12.386672973632812        107.62709960937499     
  -12.386672973632812        107.99257812499999     
  -12.386672973632812        108.35806477864584     
  -12.386672973632812        108.72355143229167     
  -12.386672973632812        109.08903808593750     
  -12.386672973632812        109.45451660156250     
  -12.386672973632812        109.82000325520833     
  -12.386672973632812        110.18548990885417     
  -12.386672973632812        110.55096842447917     
  -12.386672973632812        110.91645507812500     
  -12.386672973632812        111.28194173177083     
  -12.386672973632812        111.64742838541666     
  -12.386672973632812        112.01290690104166     
  -12.386672973632812        112.37839355468751     
  -12.386672973632812        112.74388020833334     
  -12.386672973632812        117.12969563802083     
 >
  -12.025005086263020        102.51452636718750     
  -12.025005086263020        106.89781087239584     
  -12.025005086263020        107.26308593749999     
  -12.025005086263020        107.62836100260417     
  -12.025005086263020        107.99363606770834     
  -12.025005086263020        108.35891113281249     
  -12.025005086263020        108.72417805989583     
  -12.025005086263020        109.08945312500001     
  -12.025005086263020        109.45472819010416     
  -12.025005086263020        109.82000325520833     
  -12.025005086263020        110.18527832031251     
  -12.025005086263020        110.55055338541666     
  -12.025005086263020        110.91582845052083     
  -12.025005086263020        111.28109537760416     
  -12.025005086263020        111.64637044270833     
  -12.025005086263020        112.01164550781250     
  -12.025005086263020        112.37692057291666     
  -12.025005086263020        112.74219563802083     
  -12.025005086263020        117.12548014322917     
 >
  -11.663338216145833        102.51866861979167     
  -11.663338216145833        106.89947102864583     
  -11.663338216145833        107.26453450520833     
  -11.663338216145833        107.62959798177083     
  -11.663338216145833        107.99466959635417     
  -11.663338216145833        108.35973307291667     
  -11.663338216145833        108.72480468750000     
  -11.663338216145833        109.08986816406249     
  -11.663338216145833        109.45493977864584     
  -11.663338216145833        109.82000325520833     
  -11.663338216145833        110.18506673177083     
  -11.663338216145833        110.55013834635416     
  -11.663338216145833        110.91520182291667     
  -11.663338216145833        111.28027343750000     
  -11.663338216145833        111.64533691406250     
